date,month,year,dayofWeekName,day,goal9Completions,sessions,goal3Completions,goal5Completions,goal12Completions
2018-08-18,08,2018,Saturday,18,1,559,0,0,1
2018-08-19,08,2018,Sunday,19,0,329,0,0,3
2018-08-20,08,2018,Monday,20,1,149,2,2,0
2018-08-21,08,2018,Tuesday,21,0,189,0,1,0
2018-08-22,08,2018,Wednesday,22,1,336,0,0,2
2018-08-23,08,2018,Thursday,23,0,261,0,0,4
2018-08-24,08,2018,Friday,24,0,229,0,0,0
2018-08-25,08,2018,Saturday,25,2,145,0,0,0
2018-08-26,08,2018,Sunday,26,2,286,7,0,0
2018-08-27,08,2018,Monday,27,0,404,0,0,4
2018-08-28,08,2018,Tuesday,28,1,313,0,0,0
2018-08-29,08,2018,Wednesday,29,0,495,0,0,2
2018-08-30,08,2018,Thursday,30,1,280,0,0,1
2018-08-31,08,2018,Friday,31,0,319,0,0,3
2018-09-01,09,2018,Saturday,01,1,249,0,0,3
2018-09-02,09,2018,Sunday,02,0,329,0,0,1
2018-09-03,09,2018,Monday,03,3,380,0,0,1
2018-09-04,09,2018,Tuesday,04,5,554,2,0,4
2018-09-05,09,2018,Wednesday,05,1,369,4,0,2
2018-09-06,09,2018,Thursday,06,1,247,0,0,1
2018-09-07,09,2018,Friday,07,2,452,3,2,5
2018-09-08,09,2018,Saturday,08,0,274,0,2,3
2018-09-09,09,2018,Sunday,09,0,124,0,0,0
2018-09-10,09,2018,Monday,10,1,147,0,0,0
2018-09-11,09,2018,Tuesday,11,1,271,0,0,0
2018-09-12,09,2018,Wednesday,12,0,246,1,0,2
2018-09-13,09,2018,Thursday,13,1,130,1,2,1
2018-09-14,09,2018,Friday,14,0,200,0,0,0
2018-09-15,09,2018,Saturday,15,0,324,0,0,1
2018-09-16,09,2018,Sunday,16,0,175,0,0,0
2018-09-17,09,2018,Monday,17,1,99,3,4,2
2018-09-18,09,2018,Tuesday,18,4,366,3,3,2
2018-09-19,09,2018,Wednesday,19,1,259,0,0,1
2018-09-20,09,2018,Thursday,20,0,323,0,0,1
2018-09-21,09,2018,Friday,21,2,208,0,0,6
2018-09-22,09,2018,Saturday,22,0,291,0,0,0
2018-09-23,09,2018,Sunday,23,0,109,0,0,2
2018-09-24,09,2018,Monday,24,0,269,0,1,0
2018-09-25,09,2018,Tuesday,25,2,293,0,0,1
2018-09-26,09,2018,Wednesday,26,2,280,1,2,3
2018-09-27,09,2018,Thursday,27,1,201,0,0,6
2018-09-28,09,2018,Friday,28,1,391,1,0,2
2018-09-29,09,2018,Saturday,29,1,111,0,0,1
2018-09-30,09,2018,Sunday,30,1,309,1,0,0
2018-10-01,10,2018,Monday,01,0,248,2,2,6
2018-10-02,10,2018,Tuesday,02,0,283,6,0,0
2018-10-03,10,2018,Wednesday,03,1,198,0,0,0
2018-10-04,10,2018,Thursday,04,0,195,0,0,0
2018-10-05,10,2018,Friday,05,1,280,2,0,0
2018-10-06,10,2018,Saturday,06,0,104,0,0,0
2018-10-07,10,2018,Sunday,07,0,431,3,1,6
2018-10-08,10,2018,Monday,08,1,187,1,5,0
2018-10-09,10,2018,Tuesday,09,1,284,0,1,2
2018-10-10,10,2018,Wednesday,10,2,155,1,1,4
2018-10-11,10,2018,Thursday,11,1,407,1,2,3
2018-10-12,10,2018,Friday,12,1,374,6,12,2
2018-10-13,10,2018,Saturday,13,3,359,4,0,0
2018-10-14,10,2018,Sunday,14,1,245,1,0,2
2018-10-15,10,2018,Monday,15,2,135,0,2,1
2018-10-16,10,2018,Tuesday,16,1,196,0,0,0
2018-10-17,10,2018,Wednesday,17,0,391,2,0,4
2018-10-18,10,2018,Thursday,18,2,466,1,1,6
2018-10-19,10,2018,Friday,19,0,404,0,0,2
2018-10-20,10,2018,Saturday,20,0,311,4,3,2
2018-10-21,10,2018,Sunday,21,0,196,0,0,0
2018-10-22,10,2018,Monday,22,1,259,0,0,0
2018-10-23,10,2018,Tuesday,23,1,220,3,0,0
2018-10-24,10,2018,Wednesday,24,0,185,0,0,1
2018-10-25,10,2018,Thursday,25,0,365,2,1,1
2018-10-26,10,2018,Friday,26,2,237,0,0,0
2018-10-27,10,2018,Saturday,27,4,213,0,0,0
2018-10-28,10,2018,Sunday,28,1,132,0,1,1
2018-10-29,10,2018,Monday,29,0,100,0,0,4
2018-10-30,10,2018,Tuesday,30,2,261,0,0,0
2018-10-31,10,2018,Wednesday,31,1,305,1,3,3
2018-11-01,11,2018,Thursday,01,0,274,0,0,0
2018-11-02,11,2018,Friday,02,1,315,2,0,0
2018-11-03,11,2018,Saturday,03,0,493,2,1,0
2018-11-04,11,2018,Sunday,04,0,256,1,1,5
2018-11-05,11,2018,Monday,05,1,201,1,2,2
2018-11-06,11,2018,Tuesday,06,0,216,0,0,2
2018-11-07,11,2018,Wednesday,07,0,144,0,0,3
2018-11-08,11,2018,Thursday,08,0,332,3,0,0
2018-11-09,11,2018,Friday,09,2,314,1,0,0
2018-11-10,11,2018,Saturday,10,1,260,0,0,1
2018-11-11,11,2018,Sunday,11,0,188,1,1,2
2018-11-12,11,2018,Monday,12,1,160,0,1,0
2018-11-13,11,2018,Tuesday,13,0,350,0,0,3
2018-11-14,11,2018,Wednesday,14,0,494,1,5,2
2018-11-15,11,2018,Thursday,15,5,335,0,0,2
2018-11-16,11,2018,Friday,16,4,416,2,3,4
2018-11-17,11,2018,Saturday,17,1,329,1,6,2
2018-11-18,11,2018,Sunday,18,0,371,2,1,4
2018-11-19,11,2018,Monday,19,1,183,0,1,1
2018-11-20,11,2018,Tuesday,20,2,208,0,0,0
2018-11-21,11,2018,Wednesday,21,2,160,2,0,2
2018-11-22,11,2018,Thursday,22,0,3,0,0,0
2018-11-23,11,2018,Friday,23,0,206,7,3,1
2018-11-24,11,2018,Saturday,24,0,152,0,1,2
2018-11-25,11,2018,Sunday,25,1,156,0,0,1
2018-11-26,11,2018,Monday,26,0,331,2,1,1
2018-11-27,11,2018,Tuesday,27,2,336,4,3,7
2018-11-28,11,2018,Wednesday,28,0,188,3,0,0
2018-11-29,11,2018,Thursday,29,1,372,0,0,0
2018-11-30,11,2018,Friday,30,0,419,0,1,1
2018-12-01,12,2018,Saturday,01,0,124,2,4,1
2018-12-02,12,2018,Sunday,02,0,192,2,1,1
2018-12-03,12,2018,Monday,03,4,205,0,0,0
2018-12-04,12,2018,Tuesday,04,2,245,0,0,2
2018-12-05,12,2018,Wednesday,05,4,540,0,1,2
2018-12-06,12,2018,Thursday,06,0,352,2,0,0
2018-12-07,12,2018,Friday,07,1,383,4,0,0
2018-12-08,12,2018,Saturday,08,2,327,0,0,2
2018-12-09,12,2018,Sunday,09,1,300,1,3,1
2018-12-10,12,2018,Monday,10,3,257,0,0,0
2018-12-11,12,2018,Tuesday,11,0,169,1,0,0
2018-12-12,12,2018,Wednesday,12,1,388,3,2,3
2018-12-13,12,2018,Thursday,13,0,307,2,3,3
2018-12-14,12,2018,Friday,14,2,336,4,9,9
2018-12-15,12,2018,Saturday,15,1,111,0,0,1
2018-12-16,12,2018,Sunday,16,0,144,1,0,4
2018-12-17,12,2018,Monday,17,2,356,4,3,1
2018-12-18,12,2018,Tuesday,18,3,206,0,0,2
2018-12-19,12,2018,Wednesday,19,0,237,0,0,1
2018-12-20,12,2018,Thursday,20,3,312,4,5,5
2018-12-21,12,2018,Friday,21,1,120,1,2,0
2018-12-22,12,2018,Saturday,22,0,239,6,0,0
2018-12-23,12,2018,Sunday,23,0,256,0,0,0
2018-12-24,12,2018,Monday,24,0,171,0,0,0
2018-12-25,12,2018,Tuesday,25,1,340,1,2,2
2018-12-26,12,2018,Wednesday,26,1,340,1,1,2
2018-12-27,12,2018,Thursday,27,0,217,1,2,3
2018-12-28,12,2018,Friday,28,2,397,0,0,5
2018-12-29,12,2018,Saturday,29,1,622,1,4,8
2018-12-30,12,2018,Sunday,30,0,116,0,0,0
2018-12-31,12,2018,Monday,31,1,313,2,2,2
2019-01-01,01,2019,Tuesday,01,1,211,2,2,5
2019-01-02,01,2019,Wednesday,02,7,279,2,0,0
2019-01-03,01,2019,Thursday,03,0,62,0,0,0
2019-01-04,01,2019,Friday,04,3,279,2,0,0
2019-01-05,01,2019,Saturday,05,1,122,0,0,2
2019-01-06,01,2019,Sunday,06,1,290,0,0,3
2019-01-07,01,2019,Monday,07,0,384,1,1,0
2019-01-08,01,2019,Tuesday,08,0,261,0,0,0
2019-01-09,01,2019,Wednesday,09,1,165,0,0,1
2019-01-10,01,2019,Thursday,10,1,262,1,0,2
2019-01-11,01,2019,Friday,11,0,155,0,0,1
2019-01-12,01,2019,Saturday,12,0,185,0,2,0
2019-01-13,01,2019,Sunday,13,2,416,3,7,4
2019-01-14,01,2019,Monday,14,2,169,0,0,1
2019-01-15,01,2019,Tuesday,15,0,108,0,0,0
2019-01-16,01,2019,Wednesday,16,3,206,0,0,2
2019-01-17,01,2019,Thursday,17,1,323,4,1,4
2019-01-18,01,2019,Friday,18,1,284,2,2,2
2019-01-19,01,2019,Saturday,19,2,348,0,0,0
2019-01-20,01,2019,Sunday,20,1,313,1,1,0
2019-01-21,01,2019,Monday,21,2,233,2,0,0
2019-01-22,01,2019,Tuesday,22,1,217,1,0,0
2019-01-23,01,2019,Wednesday,23,0,319,0,0,0
2019-01-24,01,2019,Thursday,24,0,263,1,0,1
2019-01-25,01,2019,Friday,25,1,236,7,2,3
2019-01-26,01,2019,Saturday,26,0,110,0,0,2
2019-01-27,01,2019,Sunday,27,0,302,0,0,1
2019-01-28,01,2019,Monday,28,0,316,2,3,2
2019-01-29,01,2019,Tuesday,29,0,259,0,0,0
2019-01-30,01,2019,Wednesday,30,0,198,0,2,1
2019-01-31,01,2019,Thursday,31,0,304,1,0,0
2019-02-01,02,2019,Friday,01,1,237,7,0,0
2019-02-02,02,2019,Saturday,02,0,271,0,0,3
2019-02-03,02,2019,Sunday,03,1,149,2,0,1
2019-02-04,02,2019,Monday,04,0,66,1,0,0
2019-02-05,02,2019,Tuesday,05,0,229,0,0,0
2019-02-06,02,2019,Wednesday,06,0,299,3,0,0
2019-02-07,02,2019,Thursday,07,1,369,3,2,5
2019-02-08,02,2019,Friday,08,0,0,0,0,0
2019-02-09,02,2019,Saturday,09,1,306,1,0,0
2019-02-10,02,2019,Sunday,10,1,622,3,1,0
2019-02-11,02,2019,Monday,11,1,390,0,0,0
2019-02-12,02,2019,Tuesday,12,1,262,1,1,1
2019-02-13,02,2019,Wednesday,13,2,466,1,2,4
2019-02-14,02,2019,Thursday,14,1,191,2,1,4
2019-02-15,02,2019,Friday,15,1,337,4,0,3
2019-02-16,02,2019,Saturday,16,2,169,0,0,1
2019-02-17,02,2019,Sunday,17,0,209,1,0,0
2019-02-18,02,2019,Monday,18,4,295,1,3,0
2019-02-19,02,2019,Tuesday,19,2,439,1,2,1
2019-02-20,02,2019,Wednesday,20,2,532,5,5,3
2019-02-21,02,2019,Thursday,21,1,377,0,2,3
2019-02-22,02,2019,Friday,22,1,252,4,0,0
2019-02-23,02,2019,Saturday,23,0,247,0,0,2
2019-02-24,02,2019,Sunday,24,1,447,3,1,5
2019-02-25,02,2019,Monday,25,4,381,0,0,4
2019-02-26,02,2019,Tuesday,26,0,131,0,0,0
2019-02-27,02,2019,Wednesday,27,0,255,1,1,1
2019-02-28,02,2019,Thursday,28,5,870,4,3,3
2019-03-01,03,2019,Friday,01,1,126,0,0,2
2019-03-02,03,2019,Saturday,02,1,179,0,0,0
2019-03-03,03,2019,Sunday,03,1,125,1,1,1
2019-03-04,03,2019,Monday,04,0,297,0,0,0
2019-03-05,03,2019,Tuesday,05,0,507,4,2,1
2019-03-06,03,2019,Wednesday,06,2,326,0,6,0
2019-03-07,03,2019,Thursday,07,1,128,0,0,0
2019-03-08,03,2019,Friday,08,0,340,0,2,3
2019-03-09,03,2019,Saturday,09,1,251,0,0,1
2019-03-10,03,2019,Sunday,10,1,303,0,3,0
2019-03-11,03,2019,Monday,11,1,253,0,0,0
2019-03-12,03,2019,Tuesday,12,1,425,7,0,1
2019-03-13,03,2019,Wednesday,13,0,300,1,0,1
2019-03-14,03,2019,Thursday,14,0,246,0,0,2
2019-03-15,03,2019,Friday,15,0,124,0,1,2
2019-03-16,03,2019,Saturday,16,2,413,0,4,0
2019-03-17,03,2019,Sunday,17,0,493,3,2,1
2019-03-18,03,2019,Monday,18,3,253,1,5,2
2019-03-19,03,2019,Tuesday,19,1,208,1,0,0
2019-03-20,03,2019,Wednesday,20,0,138,0,0,0
2019-03-21,03,2019,Thursday,21,1,208,0,0,0
2019-03-22,03,2019,Friday,22,0,92,0,0,0
2019-03-23,03,2019,Saturday,23,0,136,1,2,0
2019-03-24,03,2019,Sunday,24,1,187,0,0,0
2019-03-25,03,2019,Monday,25,1,119,1,0,0
2019-03-26,03,2019,Tuesday,26,3,487,0,6,0
2019-03-27,03,2019,Wednesday,27,0,206,0,0,0
2019-03-28,03,2019,Thursday,28,0,257,1,1,1
2019-03-29,03,2019,Friday,29,0,339,1,2,2
2019-03-30,03,2019,Saturday,30,0,198,0,3,0
2019-03-31,03,2019,Sunday,31,1,313,0,1,1
2019-04-01,04,2019,Monday,01,1,208,0,0,1
2019-04-02,04,2019,Tuesday,02,1,484,1,0,1
2019-04-03,04,2019,Wednesday,03,0,235,0,1,0
2019-04-04,04,2019,Thursday,04,2,190,3,3,1
2019-04-05,04,2019,Friday,05,0,338,0,3,1
2019-04-06,04,2019,Saturday,06,0,182,0,2,1
2019-04-07,04,2019,Sunday,07,4,354,4,9,4
2019-04-08,04,2019,Monday,08,0,200,0,2,1
2019-04-09,04,2019,Tuesday,09,2,391,0,1,5
2019-04-10,04,2019,Wednesday,10,0,222,2,2,4
2019-04-11,04,2019,Thursday,11,0,346,0,0,0
2019-04-12,04,2019,Friday,12,0,233,0,0,0
2019-04-13,04,2019,Saturday,13,1,417,3,3,7
2019-04-14,04,2019,Sunday,14,1,325,4,1,3
2019-04-15,04,2019,Monday,15,0,104,0,0,0
2019-04-16,04,2019,Tuesday,16,5,571,0,0,2
2019-04-17,04,2019,Wednesday,17,1,122,1,2,2
2019-04-18,04,2019,Thursday,18,0,233,0,0,3
2019-04-19,04,2019,Friday,19,0,198,0,0,0
2019-04-20,04,2019,Saturday,20,0,233,0,0,1
2019-04-21,04,2019,Sunday,21,0,150,0,0,1
2019-04-22,04,2019,Monday,22,2,439,1,2,5
2019-04-23,04,2019,Tuesday,23,2,477,0,1,5
2019-04-24,04,2019,Wednesday,24,0,252,4,1,1
2019-04-25,04,2019,Thursday,25,4,216,0,3,3
2019-04-26,04,2019,Friday,26,0,357,2,0,0
2019-04-27,04,2019,Saturday,27,0,365,2,1,2
2019-04-28,04,2019,Sunday,28,2,449,1,2,6
2019-04-29,04,2019,Monday,29,0,276,5,0,0
2019-04-30,04,2019,Tuesday,30,1,323,0,2,2
2019-05-01,05,2019,Wednesday,01,1,136,0,0,1
2019-05-02,05,2019,Thursday,02,0,269,0,2,4
2019-05-03,05,2019,Friday,03,1,425,6,0,0
2019-05-04,05,2019,Saturday,04,0,288,0,0,0
2019-05-05,05,2019,Sunday,05,0,295,0,0,0
2019-05-06,05,2019,Monday,06,3,359,1,3,1
2019-05-07,05,2019,Tuesday,07,1,139,0,0,3
2019-05-08,05,2019,Wednesday,08,0,208,1,0,0
2019-05-09,05,2019,Thursday,09,0,357,0,0,1
2019-05-10,05,2019,Friday,10,1,128,0,0,0
2019-05-11,05,2019,Saturday,11,0,457,2,4,3
2019-05-12,05,2019,Sunday,12,3,271,0,2,4
2019-05-13,05,2019,Monday,13,0,256,0,0,2
2019-05-14,05,2019,Tuesday,14,2,240,0,0,2
2019-05-15,05,2019,Wednesday,15,1,338,4,1,2
2019-05-16,05,2019,Thursday,16,1,264,0,4,1
2019-05-17,05,2019,Friday,17,1,461,5,0,0
2019-05-18,05,2019,Saturday,18,5,870,4,0,0
2019-05-19,05,2019,Sunday,19,0,124,2,1,2
2019-05-20,05,2019,Monday,20,1,128,0,0,2
2019-05-21,05,2019,Tuesday,21,1,312,4,1,2
2019-05-22,05,2019,Wednesday,22,1,328,1,2,4
2019-05-23,05,2019,Thursday,23,0,301,0,0,0
2019-05-24,05,2019,Friday,24,3,184,0,0,2
2019-05-25,05,2019,Saturday,25,0,306,4,1,3
2019-05-26,05,2019,Sunday,26,0,185,1,5,0
2019-05-27,05,2019,Monday,27,1,149,0,3,2
2019-05-28,05,2019,Tuesday,28,1,347,0,0,0
2019-05-29,05,2019,Wednesday,29,0,237,1,4,3
2019-05-30,05,2019,Thursday,30,0,240,6,0,0
2019-05-31,05,2019,Friday,31,0,493,2,2,1
2019-06-01,06,2019,Saturday,01,2,304,2,1,5
2019-06-02,06,2019,Sunday,02,0,157,2,2,0
2019-06-03,06,2019,Monday,03,1,352,2,0,0
2019-06-04,06,2019,Tuesday,04,1,160,0,2,2
2019-06-05,06,2019,Wednesday,05,0,398,2,0,0
2019-06-06,06,2019,Thursday,06,1,262,0,1,1
2019-06-07,06,2019,Friday,07,0,223,0,0,1
2019-06-08,06,2019,Saturday,08,1,147,3,0,0
2019-06-09,06,2019,Sunday,09,1,417,2,3,7
2019-06-10,06,2019,Monday,10,3,339,0,0,0
2019-06-11,06,2019,Tuesday,11,1,309,4,3,2
2019-06-12,06,2019,Wednesday,12,2,185,2,5,1
2019-06-13,06,2019,Thursday,13,1,310,5,0,0
2019-06-14,06,2019,Friday,14,1,217,1,1,3
2019-06-15,06,2019,Saturday,15,0,194,2,0,0
2019-06-16,06,2019,Sunday,16,0,163,6,3,2
2019-06-17,06,2019,Monday,17,0,235,1,4,2
2019-06-18,06,2019,Tuesday,18,0,274,0,0,1
2019-06-19,06,2019,Wednesday,19,0,285,0,0,0
2019-06-20,06,2019,Thursday,20,2,439,0,1,2
2019-06-21,06,2019,Friday,21,0,257,1,1,1
2019-06-22,06,2019,Saturday,22,0,240,0,0,4
2019-06-23,06,2019,Sunday,23,0,77,1,0,1
2019-06-24,06,2019,Monday,24,0,187,1,0,0
2019-06-25,06,2019,Tuesday,25,0,291,6,1,1
2019-06-26,06,2019,Wednesday,26,0,268,2,2,2
2019-06-27,06,2019,Thursday,27,3,229,1,0,1
2019-06-28,06,2019,Friday,28,1,177,0,1,1
2019-06-29,06,2019,Saturday,29,2,187,0,0,0
2019-06-30,06,2019,Sunday,30,3,178,2,3,5
2019-07-01,07,2019,Monday,01,3,412,5,1,2
2019-07-02,07,2019,Tuesday,02,0,319,0,2,2
2019-07-03,07,2019,Wednesday,03,1,425,3,3,3
2019-07-04,07,2019,Thursday,04,2,245,0,0,2
2019-07-05,07,2019,Friday,05,4,197,0,2,0
2019-07-06,07,2019,Saturday,06,4,338,1,3,1
2019-07-07,07,2019,Sunday,07,0,274,0,0,0
2019-07-08,07,2019,Monday,08,3,333,1,2,5
2019-07-09,07,2019,Tuesday,09,2,357,4,3,3
2019-07-10,07,2019,Wednesday,10,0,211,0,0,0
2019-07-11,07,2019,Thursday,11,1,279,0,6,1
2019-07-12,07,2019,Friday,12,0,257,0,0,0
2019-07-13,07,2019,Saturday,13,4,471,5,5,2
2019-07-14,07,2019,Sunday,14,0,267,1,1,0
2019-07-15,07,2019,Monday,15,0,384,0,0,2
2019-07-16,07,2019,Tuesday,16,0,139,1,0,1
2019-07-17,07,2019,Wednesday,17,1,148,0,0,0
2019-07-18,07,2019,Thursday,18,0,330,0,0,3
2019-07-19,07,2019,Friday,19,1,211,0,0,0
2019-07-20,07,2019,Saturday,20,1,390,1,0,2
2019-07-21,07,2019,Sunday,21,0,72,0,0,0
2019-07-22,07,2019,Monday,22,3,264,3,3,2
2019-07-23,07,2019,Tuesday,23,2,366,8,3,7
2019-07-24,07,2019,Wednesday,24,0,338,0,0,2
2019-07-25,07,2019,Thursday,25,0,165,0,0,0
2019-07-26,07,2019,Friday,26,2,271,1,4,0
2019-07-27,07,2019,Saturday,27,0,132,0,0,0
2019-07-28,07,2019,Sunday,28,0,189,0,1,2
2019-07-29,07,2019,Monday,29,0,522,3,3,1
2019-07-30,07,2019,Tuesday,30,1,180,0,0,0
2019-07-31,07,2019,Wednesday,31,0,42,0,0,0
2019-08-01,08,2019,Thursday,01,0,258,1,1,2
2019-08-02,08,2019,Friday,02,0,252,2,2,6
2019-08-03,08,2019,Saturday,03,0,177,0,0,2
2019-08-04,08,2019,Sunday,04,0,301,0,0,3
2019-08-05,08,2019,Monday,05,3,552,4,9,0
2019-08-06,08,2019,Tuesday,06,3,359,2,0,1
2019-08-07,08,2019,Wednesday,07,2,210,0,0,0
2019-08-08,08,2019,Thursday,08,1,336,1,3,4
2019-08-09,08,2019,Friday,09,2,364,3,1,2
2019-08-10,08,2019,Saturday,10,2,397,1,0,1
2019-08-11,08,2019,Sunday,11,0,247,1,0,1
2019-08-12,08,2019,Monday,12,2,211,0,0,0
2019-08-13,08,2019,Tuesday,13,0,142,0,0,0
2019-08-14,08,2019,Wednesday,14,0,529,1,0,3
2019-08-15,08,2019,Thursday,15,2,461,2,0,5
2019-08-16,08,2019,Friday,16,6,450,1,0,1
2019-08-17,08,2019,Saturday,17,3,570,0,0,2
2019-08-18,08,2019,Sunday,18,2,296,1,3,1
2019-08-19,08,2019,Monday,19,1,305,0,1,2
2019-08-20,08,2019,Tuesday,20,3,400,1,0,0
2019-08-21,08,2019,Wednesday,21,4,420,6,0,1
2019-08-22,08,2019,Thursday,22,0,167,5,0,0
2019-08-23,08,2019,Friday,23,3,181,1,0,0
2019-08-24,08,2019,Saturday,24,0,190,0,0,0
2019-08-25,08,2019,Sunday,25,1,262,0,0,2
2019-08-26,08,2019,Monday,26,0,275,4,0,0
2019-08-27,08,2019,Tuesday,27,1,575,0,0,3
2019-08-28,08,2019,Wednesday,28,0,354,0,0,2
2019-08-29,08,2019,Thursday,29,2,299,6,0,0
2019-08-30,08,2019,Friday,30,5,368,1,4,0
2019-08-31,08,2019,Saturday,31,1,262,0,1,0
