date,month,year,dayofWeekName,day,goal9Completions,sessions,goal3Completions,goal5Completions,goal12Completions
2018-08-18,08,2018,Saturday,18,2,343,0,0,2
2018-08-19,08,2018,Sunday,19,3,277,5,0,0
2018-08-20,08,2018,Monday,20,0,350,0,0,0
2018-08-21,08,2018,Tuesday,21,0,274,0,0,0
2018-08-22,08,2018,Wednesday,22,0,261,0,0,1
2018-08-23,08,2018,Thursday,23,2,363,3,6,2
2018-08-24,08,2018,Friday,24,0,86,0,0,0
2018-08-25,08,2018,Saturday,25,0,198,0,0,2
2018-08-26,08,2018,Sunday,26,1,308,4,0,2
2018-08-27,08,2018,Monday,27,1,136,0,1,3
2018-08-28,08,2018,Tuesday,28,0,192,0,0,0
2018-08-29,08,2018,Wednesday,29,1,111,0,0,0
2018-08-30,08,2018,Thursday,30,3,211,0,0,0
2018-08-31,08,2018,Friday,31,0,117,0,0,0
2018-09-01,09,2018,Saturday,01,1,238,1,0,1
2018-09-02,09,2018,Sunday,02,1,318,0,0,1
2018-09-03,09,2018,Monday,03,2,277,4,3,4
2018-09-04,09,2018,Tuesday,04,0,383,2,0,0
2018-09-05,09,2018,Wednesday,05,0,77,0,0,1
2018-09-06,09,2018,Thursday,06,0,348,5,2,1
2018-09-07,09,2018,Friday,07,2,284,1,1,1
2018-09-08,09,2018,Saturday,08,2,425,6,0,0
2018-09-09,09,2018,Sunday,09,2,223,0,0,2
2018-09-10,09,2018,Monday,10,0,192,0,0,0
2018-09-11,09,2018,Tuesday,11,1,337,1,2,0
2018-09-12,09,2018,Wednesday,12,1,240,0,0,0
2018-09-13,09,2018,Thursday,13,1,149,1,0,0
2018-09-14,09,2018,Friday,14,3,84,0,0,0
2018-09-15,09,2018,Saturday,15,0,256,0,2,0
2018-09-16,09,2018,Sunday,16,1,257,0,0,0
2018-09-17,09,2018,Monday,17,1,275,1,2,1
2018-09-18,09,2018,Tuesday,18,1,276,5,1,1
2018-09-19,09,2018,Wednesday,19,1,148,3,0,0
2018-09-20,09,2018,Thursday,20,2,170,0,0,1
2018-09-21,09,2018,Friday,21,2,272,0,0,3
2018-09-22,09,2018,Saturday,22,1,354,4,0,3
2018-09-23,09,2018,Sunday,23,1,461,3,8,9
2018-09-24,09,2018,Monday,24,1,247,0,0,3
2018-09-25,09,2018,Tuesday,25,2,211,0,0,0
2018-09-26,09,2018,Wednesday,26,1,252,2,2,3
2018-09-27,09,2018,Thursday,27,0,267,0,1,1
2018-09-28,09,2018,Friday,28,0,332,5,0,0
2018-09-29,09,2018,Saturday,29,1,122,0,1,1
2018-09-30,09,2018,Sunday,30,1,191,3,1,1
2018-10-01,10,2018,Monday,01,0,286,2,0,0
2018-10-02,10,2018,Tuesday,02,0,189,0,0,0
2018-10-03,10,2018,Wednesday,03,1,258,2,1,7
2018-10-04,10,2018,Thursday,04,0,431,3,2,3
2018-10-05,10,2018,Friday,05,1,130,0,0,1
2018-10-06,10,2018,Saturday,06,2,214,0,0,0
2018-10-07,10,2018,Sunday,07,2,293,0,0,0
2018-10-08,10,2018,Monday,08,1,380,2,4,4
2018-10-09,10,2018,Tuesday,09,2,208,0,0,0
2018-10-10,10,2018,Wednesday,10,2,336,2,1,1
2018-10-11,10,2018,Thursday,11,1,284,0,2,4
2018-10-12,10,2018,Friday,12,0,285,0,0,0
2018-10-13,10,2018,Saturday,13,2,195,1,0,0
2018-10-14,10,2018,Sunday,14,1,220,0,0,0
2018-10-15,10,2018,Monday,15,1,256,0,1,3
2018-10-16,10,2018,Tuesday,16,0,252,0,0,3
2018-10-17,10,2018,Wednesday,17,9,163,0,0,1
2018-10-18,10,2018,Thursday,18,1,258,0,0,0
2018-10-19,10,2018,Friday,19,1,235,3,0,0
2018-10-20,10,2018,Saturday,20,1,198,0,0,2
2018-10-21,10,2018,Sunday,21,1,378,1,0,0
2018-10-22,10,2018,Monday,22,4,318,0,2,0
2018-10-23,10,2018,Tuesday,23,0,269,0,1,2
2018-10-24,10,2018,Wednesday,24,2,284,0,0,0
2018-10-25,10,2018,Thursday,25,1,386,4,2,1
2018-10-26,10,2018,Friday,26,1,211,0,0,0
2018-10-27,10,2018,Saturday,27,3,356,4,0,0
2018-10-28,10,2018,Sunday,28,2,410,6,4,5
2018-10-29,10,2018,Monday,29,0,198,0,0,0
2018-10-30,10,2018,Tuesday,30,0,174,0,0,0
2018-10-31,10,2018,Wednesday,31,2,187,1,1,3
2018-11-01,11,2018,Thursday,01,1,129,0,1,0
2018-11-02,11,2018,Friday,02,0,148,0,0,0
2018-11-03,11,2018,Saturday,03,6,267,4,2,1
2018-11-04,11,2018,Sunday,04,7,477,4,4,3
2018-11-05,11,2018,Monday,05,1,271,0,2,3
2018-11-06,11,2018,Tuesday,06,2,271,0,2,2
2018-11-07,11,2018,Wednesday,07,0,135,0,0,0
2018-11-08,11,2018,Thursday,08,0,124,2,1,1
2018-11-09,11,2018,Friday,09,0,233,0,0,0
2018-11-10,11,2018,Saturday,10,1,259,0,0,0
2018-11-11,11,2018,Sunday,11,0,72,1,0,0
2018-11-12,11,2018,Monday,12,0,383,0,0,2
2018-11-13,11,2018,Tuesday,13,1,401,4,1,1
2018-11-14,11,2018,Wednesday,14,0,171,2,3,2
2018-11-15,11,2018,Thursday,15,1,361,3,1,3
2018-11-16,11,2018,Friday,16,0,329,0,0,2
2018-11-17,11,2018,Saturday,17,2,277,5,0,0
2018-11-18,11,2018,Sunday,18,1,305,0,3,5
2018-11-19,11,2018,Monday,19,2,272,0,0,2
2018-11-20,11,2018,Tuesday,20,1,239,6,5,1
2018-11-21,11,2018,Wednesday,21,0,127,0,0,0
2018-11-22,11,2018,Thursday,22,0,183,0,0,2
2018-11-23,11,2018,Friday,23,0,209,1,0,0
2018-11-24,11,2018,Saturday,24,1,283,4,2,4
2018-11-25,11,2018,Sunday,25,0,151,1,0,2
2018-11-26,11,2018,Monday,26,1,305,4,2,1
2018-11-27,11,2018,Tuesday,27,1,111,0,0,0
2018-11-28,11,2018,Wednesday,28,0,388,0,0,0
2018-11-29,11,2018,Thursday,29,3,336,1,4,2
2018-11-30,11,2018,Friday,30,2,291,0,0,1
2018-12-01,12,2018,Saturday,01,0,342,2,2,0
2018-12-02,12,2018,Sunday,02,1,213,0,0,0
2018-12-03,12,2018,Monday,03,1,320,5,1,8
2018-12-04,12,2018,Tuesday,04,0,189,1,3,1
2018-12-05,12,2018,Wednesday,05,3,422,0,0,1
2018-12-06,12,2018,Thursday,06,0,282,3,0,0
2018-12-07,12,2018,Friday,07,1,313,3,3,2
2018-12-08,12,2018,Saturday,08,2,387,0,0,3
2018-12-09,12,2018,Sunday,09,1,318,5,1,2
2018-12-10,12,2018,Monday,10,0,384,1,0,0
2018-12-11,12,2018,Tuesday,11,1,390,0,0,3
2018-12-12,12,2018,Wednesday,12,0,219,2,2,1
2018-12-13,12,2018,Thursday,13,3,227,2,0,1
2018-12-14,12,2018,Friday,14,0,299,1,4,3
2018-12-15,12,2018,Saturday,15,0,169,0,0,1
2018-12-16,12,2018,Sunday,16,3,312,5,4,2
2018-12-17,12,2018,Monday,17,0,146,1,0,0
2018-12-18,12,2018,Tuesday,18,0,230,1,0,0
2018-12-19,12,2018,Wednesday,19,1,284,0,0,3
2018-12-20,12,2018,Thursday,20,0,253,0,0,0
2018-12-21,12,2018,Friday,21,0,117,0,1,1
2018-12-22,12,2018,Saturday,22,1,388,0,0,0
2018-12-23,12,2018,Sunday,23,0,329,3,0,5
2018-12-24,12,2018,Monday,24,0,239,4,0,0
2018-12-25,12,2018,Tuesday,25,2,185,0,0,1
2018-12-26,12,2018,Wednesday,26,0,294,0,0,0
2018-12-27,12,2018,Thursday,27,0,219,0,0,0
2018-12-28,12,2018,Friday,28,1,305,1,3,8
2018-12-29,12,2018,Saturday,29,1,128,0,0,3
2018-12-30,12,2018,Sunday,30,2,351,0,0,1
2018-12-31,12,2018,Monday,31,0,275,0,0,0
